StationID,cfs,surrogate,datetime,year,quarter,month,day
PINE,4.76,N,2010-01-16T05:00:00Z,2010,1,1,16
PINE,4.75,N,2010-01-16T06:00:00Z,2010,1,1,16
PINE,4.75,N,2010-01-16T07:00:00Z,2010,1,1,16
PINE,4.74,N,2010-01-16T08:00:00Z,2010,1,1,16
PINE,4.74,N,2010-01-16T09:00:00Z,2010,1,1,16
PINE,4.73,N,2010-01-16T10:00:00Z,2010,1,1,16
PINE,4.73,N,2010-01-16T11:00:00Z,2010,1,1,16
PINE,4.74,N,2010-01-16T12:00:00Z,2010,1,1,16
PINE,4.76,N,2010-01-16T13:00:00Z,2010,1,1,16
PINE,4.78,N,2010-01-16T14:00:00Z,2010,1,1,16
PINE,4.8,N,2010-01-16T15:00:00Z,2010,1,1,16
PINE,4.82,N,2010-01-16T16:00:00Z,2010,1,1,16
PINE,4.84,N,2010-01-16T17:00:00Z,2010,1,1,16
PINE,4.86,N,2010-01-16T18:00:00Z,2010,1,1,16
PINE,4.88,N,2010-01-16T19:00:00Z,2010,1,1,16
PINE,4.91,N,2010-01-16T20:00:00Z,2010,1,1,16
PINE,4.93,N,2010-01-16T21:00:00Z,2010,1,1,16
PINE,4.95,N,2010-01-16T22:00:00Z,2010,1,1,16
PINE,4.97,N,2010-01-16T23:00:00Z,2010,1,1,16
PINE,4.99,N,2010-01-17T00:00:00Z,2010,1,1,17
PINE,5.01,N,2010-01-17T01:00:00Z,2010,1,1,17
PINE,5.03,N,2010-01-17T02:00:00Z,2010,1,1,17
PINE,5.05,N,2010-01-17T03:00:00Z,2010,1,1,17
PINE,5.07,N,2010-01-17T04:00:00Z,2010,1,1,17
PINE,5.09,N,2010-01-17T05:00:00Z,2010,1,1,17
PINE,5.11,N,2010-01-17T06:00:00Z,2010,1,1,17
PINE,5.19,N,2010-01-17T07:00:00Z,2010,1,1,17
PINE,5.4,N,2010-01-17T08:00:00Z,2010,1,1,17
PINE,5.63,N,2010-01-17T09:00:00Z,2010,1,1,17
PINE,5.98,N,2010-01-17T10:00:00Z,2010,1,1,17
PINE,6.45,N,2010-01-17T11:00:00Z,2010,1,1,17
PINE,7.14,N,2010-01-17T12:00:00Z,2010,1,1,17
PINE,8.25,N,2010-01-17T13:00:00Z,2010,1,1,17
PINE,9.65,N,2010-01-17T14:00:00Z,2010,1,1,17
PINE,11.07,N,2010-01-17T15:00:00Z,2010,1,1,17
PINE,12.32,N,2010-01-17T16:00:00Z,2010,1,1,17
PINE,13.08,N,2010-01-17T17:00:00Z,2010,1,1,17
PINE,13.3,N,2010-01-17T18:00:00Z,2010,1,1,17
PINE,13.21,N,2010-01-17T19:00:00Z,2010,1,1,17
PINE,12.98,N,2010-01-17T20:00:00Z,2010,1,1,17
PINE,12.67,N,2010-01-17T21:00:00Z,2010,1,1,17
PINE,12.32,N,2010-01-17T22:00:00Z,2010,1,1,17
PINE,11.98,N,2010-01-17T23:00:00Z,2010,1,1,17
PINE,11.68,N,2010-01-18T00:00:00Z,2010,1,1,18
PINE,11.41,N,2010-01-18T01:00:00Z,2010,1,1,18
PINE,11.19,N,2010-01-18T02:00:00Z,2010,1,1,18
PINE,11.01,N,2010-01-18T03:00:00Z,2010,1,1,18
PINE,10.82,N,2010-01-18T04:00:00Z,2010,1,1,18
PINE,10.63,N,2010-01-18T05:00:00Z,2010,1,1,18
PINE,10.45,N,2010-01-18T06:00:00Z,2010,1,1,18
PINE,10.23,N,2010-01-18T07:00:00Z,2010,1,1,18
PINE,10.11,N,2010-01-18T08:00:00Z,2010,1,1,18
PINE,10.1,N,2010-01-18T09:00:00Z,2010,1,1,18
PINE,10.02,N,2010-01-18T10:00:00Z,2010,1,1,18
PINE,9.91,N,2010-01-18T11:00:00Z,2010,1,1,18
PINE,9.85,N,2010-01-18T12:00:00Z,2010,1,1,18
PINE,9.81,N,2010-01-18T13:00:00Z,2010,1,1,18
PINE,9.77,N,2010-01-18T14:00:00Z,2010,1,1,18
PINE,9.85,N,2010-01-18T15:00:00Z,2010,1,1,18
PINE,10.03,N,2010-01-18T16:00:00Z,2010,1,1,18
PINE,10.22,N,2010-01-18T17:00:00Z,2010,1,1,18
PINE,10.44,N,2010-01-18T18:00:00Z,2010,1,1,18
PINE,10.63,N,2010-01-18T19:00:00Z,2010,1,1,18
PINE,10.78,N,2010-01-18T20:00:00Z,2010,1,1,18
PINE,10.86,N,2010-01-18T21:00:00Z,2010,1,1,18
PINE,10.87,N,2010-01-18T22:00:00Z,2010,1,1,18
PINE,10.81,N,2010-01-18T23:00:00Z,2010,1,1,18
PINE,10.67,N,2010-01-19T00:00:00Z,2010,1,1,19
PINE,10.53,N,2010-01-19T01:00:00Z,2010,1,1,19
PINE,10.39,N,2010-01-19T02:00:00Z,2010,1,1,19
PINE,10.29,N,2010-01-19T03:00:00Z,2010,1,1,19
PINE,10.23,N,2010-01-19T04:00:00Z,2010,1,1,19
PINE,10.17,N,2010-01-19T05:00:00Z,2010,1,1,19
PINE,10.12,N,2010-01-19T06:00:00Z,2010,1,1,19
PINE,10.06,N,2010-01-19T07:00:00Z,2010,1,1,19
PINE,9.99,N,2010-01-19T08:00:00Z,2010,1,1,19
PINE,9.91,N,2010-01-19T09:00:00Z,2010,1,1,19
PINE,9.83,N,2010-01-19T10:00:00Z,2010,1,1,19
PINE,9.75,N,2010-01-19T11:00:00Z,2010,1,1,19
PINE,9.67,N,2010-01-19T12:00:00Z,2010,1,1,19
PINE,9.59,N,2010-01-19T13:00:00Z,2010,1,1,19
PINE,9.51,N,2010-01-19T14:00:00Z,2010,1,1,19
PINE,9.47,N,2010-01-19T15:00:00Z,2010,1,1,19
PINE,9.46,N,2010-01-19T16:00:00Z,2010,1,1,19
PINE,9.46,N,2010-01-19T17:00:00Z,2010,1,1,19
PINE,9.52,N,2010-01-19T18:00:00Z,2010,1,1,19
PINE,9.62,N,2010-01-19T19:00:00Z,2010,1,1,19
PINE,9.71,N,2010-01-19T20:00:00Z,2010,1,1,19
PINE,9.76,N,2010-01-19T21:00:00Z,2010,1,1,19
PINE,9.76,N,2010-01-19T22:00:00Z,2010,1,1,19
PINE,9.76,N,2010-01-19T23:00:00Z,2010,1,1,19
PINE,9.75,N,2010-01-20T00:00:00Z,2010,1,1,20
PINE,9.73,N,2010-01-20T01:00:00Z,2010,1,1,20
PINE,9.7,N,2010-01-20T02:00:00Z,2010,1,1,20
PINE,9.69,N,2010-01-20T03:00:00Z,2010,1,1,20
PINE,9.69,N,2010-01-20T04:00:00Z,2010,1,1,20
PINE,9.69,N,2010-01-20T05:00:00Z,2010,1,1,20
PINE,9.69,N,2010-01-20T06:00:00Z,2010,1,1,20
PINE,9.69,N,2010-01-20T07:00:00Z,2010,1,1,20
PINE,9.69,N,2010-01-20T08:00:00Z,2010,1,1,20
PINE,9.69,N,2010-01-20T09:00:00Z,2010,1,1,20
PINE,9.69,N,2010-01-20T10:00:00Z,2010,1,1,20
PINE,9.69,N,2010-01-20T11:00:00Z,2010,1,1,20
PINE,9.7,N,2010-01-20T12:00:00Z,2010,1,1,20
PINE,9.7,N,2010-01-20T13:00:00Z,2010,1,1,20
PINE,9.68,N,2010-01-20T14:00:00Z,2010,1,1,20
PINE,9.63,N,2010-01-20T15:00:00Z,2010,1,1,20
PINE,9.58,N,2010-01-20T16:00:00Z,2010,1,1,20
PINE,9.53,N,2010-01-20T17:00:00Z,2010,1,1,20
PINE,9.48,N,2010-01-20T18:00:00Z,2010,1,1,20
PINE,9.43,N,2010-01-20T19:00:00Z,2010,1,1,20
PINE,9.38,N,2010-01-20T20:00:00Z,2010,1,1,20
PINE,9.33,N,2010-01-20T21:00:00Z,2010,1,1,20
PINE,9.28,N,2010-01-20T22:00:00Z,2010,1,1,20
PINE,9.23,N,2010-01-20T23:00:00Z,2010,1,1,20
PINE,9.18,N,2010-01-21T00:00:00Z,2010,1,1,21
PINE,9.13,N,2010-01-21T01:00:00Z,2010,1,1,21
PINE,9.09,N,2010-01-21T02:00:00Z,2010,1,1,21
PINE,9.04,N,2010-01-21T03:00:00Z,2010,1,1,21
PINE,8.99,N,2010-01-21T04:00:00Z,2010,1,1,21
PINE,8.94,N,2010-01-21T05:00:00Z,2010,1,1,21
PINE,8.89,N,2010-01-21T06:00:00Z,2010,1,1,21
PINE,8.85,N,2010-01-21T07:00:00Z,2010,1,1,21
PINE,8.8,N,2010-01-21T08:00:00Z,2010,1,1,21
PINE,8.75,N,2010-01-21T09:00:00Z,2010,1,1,21
PINE,8.7,N,2010-01-21T10:00:00Z,2010,1,1,21
PINE,8.66,N,2010-01-21T11:00:00Z,2010,1,1,21
PINE,8.61,N,2010-01-21T12:00:00Z,2010,1,1,21
PINE,8.59,N,2010-01-21T13:00:00Z,2010,1,1,21
PINE,8.58,N,2010-01-21T14:00:00Z,2010,1,1,21
PINE,8.57,N,2010-01-21T15:00:00Z,2010,1,1,21
PINE,8.56,N,2010-01-21T16:00:00Z,2010,1,1,21
PINE,8.55,N,2010-01-21T17:00:00Z,2010,1,1,21
PINE,8.62,N,2010-01-21T18:00:00Z,2010,1,1,21
PINE,8.72,N,2010-01-21T19:00:00Z,2010,1,1,21
PINE,8.83,N,2010-01-21T20:00:00Z,2010,1,1,21
PINE,8.91,N,2010-01-21T21:00:00Z,2010,1,1,21
PINE,8.9,N,2010-01-21T22:00:00Z,2010,1,1,21
PINE,8.85,N,2010-01-21T23:00:00Z,2010,1,1,21
PINE,8.8,N,2010-01-22T00:00:00Z,2010,1,1,22
PINE,8.75,N,2010-01-22T01:00:00Z,2010,1,1,22
PINE,8.7,N,2010-01-22T02:00:00Z,2010,1,1,22
PINE,8.68,N,2010-01-22T03:00:00Z,2010,1,1,22
PINE,8.71,N,2010-01-22T04:00:00Z,2010,1,1,22
PINE,8.77,N,2010-01-22T05:00:00Z,2010,1,1,22
PINE,8.88,N,2010-01-22T06:00:00Z,2010,1,1,22
PINE,8.96,N,2010-01-22T07:00:00Z,2010,1,1,22
PINE,9,N,2010-01-22T08:00:00Z,2010,1,1,22
PINE,9.03,N,2010-01-22T09:00:00Z,2010,1,1,22
PINE,9.07,N,2010-01-22T10:00:00Z,2010,1,1,22
PINE,9.12,N,2010-01-22T11:00:00Z,2010,1,1,22
PINE,9.2,N,2010-01-22T12:00:00Z,2010,1,1,22
PINE,9.27,N,2010-01-22T13:00:00Z,2010,1,1,22
PINE,9.38,N,2010-01-22T14:00:00Z,2010,1,1,22
PINE,9.52,N,2010-01-22T15:00:00Z,2010,1,1,22
PINE,9.66,N,2010-01-22T16:00:00Z,2010,1,1,22
PINE,9.81,N,2010-01-22T17:00:00Z,2010,1,1,22
PINE,9.95,N,2010-01-22T18:00:00Z,2010,1,1,22
PINE,10.1,N,2010-01-22T19:00:00Z,2010,1,1,22
PINE,10.27,N,2010-01-22T20:00:00Z,2010,1,1,22
PINE,10.38,N,2010-01-22T21:00:00Z,2010,1,1,22
PINE,10.43,N,2010-01-22T22:00:00Z,2010,1,1,22
PINE,10.42,N,2010-01-22T23:00:00Z,2010,1,1,22
PINE,10.34,N,2010-01-23T00:00:00Z,2010,1,1,23
PINE,10.25,N,2010-01-23T01:00:00Z,2010,1,1,23
PINE,10.17,N,2010-01-23T02:00:00Z,2010,1,1,23
PINE,10.08,N,2010-01-23T03:00:00Z,2010,1,1,23
PINE,10,N,2010-01-23T04:00:00Z,2010,1,1,23
PINE,9.92,N,2010-01-23T05:00:00Z,2010,1,1,23
PINE,9.84,N,2010-01-23T06:00:00Z,2010,1,1,23
PINE,9.75,N,2010-01-23T07:00:00Z,2010,1,1,23
PINE,9.67,N,2010-01-23T08:00:00Z,2010,1,1,23
PINE,9.59,N,2010-01-23T09:00:00Z,2010,1,1,23
PINE,9.51,N,2010-01-23T10:00:00Z,2010,1,1,23
PINE,9.43,N,2010-01-23T11:00:00Z,2010,1,1,23
PINE,9.36,N,2010-01-23T12:00:00Z,2010,1,1,23
PINE,9.28,N,2010-01-23T13:00:00Z,2010,1,1,23
PINE,9.26,N,2010-01-23T14:00:00Z,2010,1,1,23
PINE,9.28,N,2010-01-23T15:00:00Z,2010,1,1,23
PINE,9.29,N,2010-01-23T16:00:00Z,2010,1,1,23
PINE,9.31,N,2010-01-23T17:00:00Z,2010,1,1,23
PINE,9.33,N,2010-01-23T18:00:00Z,2010,1,1,23
PINE,9.35,N,2010-01-23T19:00:00Z,2010,1,1,23
PINE,9.35,N,2010-01-23T20:00:00Z,2010,1,1,23
PINE,9.35,N,2010-01-23T21:00:00Z,2010,1,1,23
PINE,9.35,N,2010-01-23T22:00:00Z,2010,1,1,23
PINE,9.34,N,2010-01-23T23:00:00Z,2010,1,1,23
PINE,9.32,N,2010-01-24T00:00:00Z,2010,1,1,24
PINE,9.29,N,2010-01-24T01:00:00Z,2010,1,1,24
PINE,9.26,N,2010-01-24T02:00:00Z,2010,1,1,24
PINE,9.22,N,2010-01-24T03:00:00Z,2010,1,1,24
PINE,9.19,N,2010-01-24T04:00:00Z,2010,1,1,24
PINE,9.16,N,2010-01-24T05:00:00Z,2010,1,1,24
PINE,9.12,N,2010-01-24T06:00:00Z,2010,1,1,24
PINE,9.09,N,2010-01-24T07:00:00Z,2010,1,1,24
PINE,9.06,N,2010-01-24T08:00:00Z,2010,1,1,24
PINE,9.05,N,2010-01-24T09:00:00Z,2010,1,1,24
PINE,9.05,N,2010-01-24T10:00:00Z,2010,1,1,24
PINE,9.05,N,2010-01-24T11:00:00Z,2010,1,1,24
PINE,9.05,N,2010-01-24T12:00:00Z,2010,1,1,24
PINE,9.08,N,2010-01-24T13:00:00Z,2010,1,1,24
PINE,9.15,N,2010-01-24T14:00:00Z,2010,1,1,24
PINE,9.29,N,2010-01-24T15:00:00Z,2010,1,1,24
PINE,9.5,N,2010-01-24T16:00:00Z,2010,1,1,24
PINE,9.97,N,2010-01-24T17:00:00Z,2010,1,1,24
PINE,10.67,N,2010-01-24T18:00:00Z,2010,1,1,24
PINE,11.55,N,2010-01-24T19:00:00Z,2010,1,1,24
PINE,13.04,N,2010-01-24T20:00:00Z,2010,1,1,24
PINE,15.72,N,2010-01-24T21:00:00Z,2010,1,1,24
PINE,19.26,N,2010-01-24T22:00:00Z,2010,1,1,24
PINE,24.63,N,2010-01-24T23:00:00Z,2010,1,1,24
PINE,39.26,N,2010-01-25T00:00:00Z,2010,1,1,25
PINE,97.2,N,2010-01-25T01:00:00Z,2010,1,1,25
PINE,321.78,N,2010-01-25T02:00:00Z,2010,1,1,25
PINE,535.06,N,2010-01-25T03:00:00Z,2010,1,1,25
PINE,538.24,N,2010-01-25T04:00:00Z,2010,1,1,25
PINE,598.49,N,2010-01-25T05:00:00Z,2010,1,1,25
PINE,789.31,N,2010-01-25T06:00:00Z,2010,1,1,25
PINE,971.9,N,2010-01-25T07:00:00Z,2010,1,1,25
PINE,897.03,N,2010-01-25T08:00:00Z,2010,1,1,25
PINE,724.74,N,2010-01-25T09:00:00Z,2010,1,1,25
PINE,601.8,N,2010-01-25T10:00:00Z,2010,1,1,25
PINE,511.75,N,2010-01-25T11:00:00Z,2010,1,1,25
PINE,442.74,N,2010-01-25T12:00:00Z,2010,1,1,25
PINE,392.7,N,2010-01-25T13:00:00Z,2010,1,1,25
PINE,344.29,N,2010-01-25T14:00:00Z,2010,1,1,25
PINE,304.3,N,2010-01-25T15:00:00Z,2010,1,1,25
PINE,277.14,N,2010-01-25T16:00:00Z,2010,1,1,25
PINE,252.51,N,2010-01-25T17:00:00Z,2010,1,1,25
PINE,228.72,N,2010-01-25T18:00:00Z,2010,1,1,25
PINE,207.96,N,2010-01-25T19:00:00Z,2010,1,1,25
PINE,189.89,N,2010-01-25T20:00:00Z,2010,1,1,25
PINE,174.68,N,2010-01-25T21:00:00Z,2010,1,1,25
PINE,164.08,N,2010-01-25T22:00:00Z,2010,1,1,25
PINE,156.25,N,2010-01-25T23:00:00Z,2010,1,1,25
PINE,148.76,N,2010-01-26T00:00:00Z,2010,1,1,26
PINE,141.58,N,2010-01-26T01:00:00Z,2010,1,1,26
PINE,134.09,N,2010-01-26T02:00:00Z,2010,1,1,26
PINE,126.4,N,2010-01-26T03:00:00Z,2010,1,1,26
PINE,120.37,N,2010-01-26T04:00:00Z,2010,1,1,26
PINE,115.17,N,2010-01-26T05:00:00Z,2010,1,1,26
PINE,110.68,N,2010-01-26T06:00:00Z,2010,1,1,26
PINE,106.65,N,2010-01-26T07:00:00Z,2010,1,1,26
PINE,102.74,N,2010-01-26T08:00:00Z,2010,1,1,26
PINE,98.96,N,2010-01-26T09:00:00Z,2010,1,1,26
PINE,95.66,N,2010-01-26T10:00:00Z,2010,1,1,26
PINE,93,N,2010-01-26T11:00:00Z,2010,1,1,26
PINE,90.39,N,2010-01-26T12:00:00Z,2010,1,1,26
PINE,87.86,N,2010-01-26T13:00:00Z,2010,1,1,26
PINE,85.38,N,2010-01-26T14:00:00Z,2010,1,1,26
PINE,82.96,N,2010-01-26T15:00:00Z,2010,1,1,26
PINE,80.46,N,2010-01-26T16:00:00Z,2010,1,1,26
PINE,77.95,N,2010-01-26T17:00:00Z,2010,1,1,26
PINE,75.51,N,2010-01-26T18:00:00Z,2010,1,1,26
PINE,73.14,N,2010-01-26T19:00:00Z,2010,1,1,26
PINE,70.84,N,2010-01-26T20:00:00Z,2010,1,1,26
PINE,68.59,N,2010-01-26T21:00:00Z,2010,1,1,26
PINE,66.41,N,2010-01-26T22:00:00Z,2010,1,1,26
PINE,64.29,N,2010-01-26T23:00:00Z,2010,1,1,26
PINE,62.23,N,2010-01-27T00:00:00Z,2010,1,1,27
PINE,60.32,N,2010-01-27T01:00:00Z,2010,1,1,27
PINE,58.46,N,2010-01-27T02:00:00Z,2010,1,1,27
PINE,56.83,N,2010-01-27T03:00:00Z,2010,1,1,27
PINE,55.51,N,2010-01-27T04:00:00Z,2010,1,1,27
PINE,54.23,N,2010-01-27T05:00:00Z,2010,1,1,27
PINE,53.08,N,2010-01-27T06:00:00Z,2010,1,1,27
PINE,52,N,2010-01-27T07:00:00Z,2010,1,1,27
PINE,50.94,N,2010-01-27T08:00:00Z,2010,1,1,27
PINE,49.9,N,2010-01-27T09:00:00Z,2010,1,1,27
PINE,48.99,N,2010-01-27T10:00:00Z,2010,1,1,27
PINE,48.17,N,2010-01-27T11:00:00Z,2010,1,1,27
PINE,47.35,N,2010-01-27T12:00:00Z,2010,1,1,27
PINE,46.55,N,2010-01-27T13:00:00Z,2010,1,1,27
PINE,45.76,N,2010-01-27T14:00:00Z,2010,1,1,27
PINE,44.99,N,2010-01-27T15:00:00Z,2010,1,1,27
PINE,44.22,N,2010-01-27T16:00:00Z,2010,1,1,27
PINE,43.46,N,2010-01-27T17:00:00Z,2010,1,1,27
PINE,42.72,N,2010-01-27T18:00:00Z,2010,1,1,27
PINE,41.99,N,2010-01-27T19:00:00Z,2010,1,1,27
PINE,41.27,N,2010-01-27T20:00:00Z,2010,1,1,27
PINE,40.58,N,2010-01-27T21:00:00Z,2010,1,1,27
PINE,39.91,N,2010-01-27T22:00:00Z,2010,1,1,27
PINE,39.25,N,2010-01-27T23:00:00Z,2010,1,1,27
PINE,38.6,N,2010-01-28T00:00:00Z,2010,1,1,28
PINE,37.96,N,2010-01-28T01:00:00Z,2010,1,1,28
PINE,37.33,N,2010-01-28T02:00:00Z,2010,1,1,28
PINE,36.7,N,2010-01-28T03:00:00Z,2010,1,1,28
PINE,36.19,N,2010-01-28T04:00:00Z,2010,1,1,28
PINE,35.78,N,2010-01-28T05:00:00Z,2010,1,1,28
PINE,35.37,N,2010-01-28T06:00:00Z,2010,1,1,28
PINE,34.97,N,2010-01-28T07:00:00Z,2010,1,1,28
PINE,34.57,N,2010-01-28T08:00:00Z,2010,1,1,28
PINE,34.17,N,2010-01-28T09:00:00Z,2010,1,1,28
PINE,33.78,N,2010-01-28T10:00:00Z,2010,1,1,28
PINE,33.39,N,2010-01-28T11:00:00Z,2010,1,1,28
PINE,33.01,N,2010-01-28T12:00:00Z,2010,1,1,28
PINE,32.62,N,2010-01-28T13:00:00Z,2010,1,1,28
PINE,32.25,N,2010-01-28T14:00:00Z,2010,1,1,28
PINE,31.87,N,2010-01-28T15:00:00Z,2010,1,1,28
PINE,31.5,N,2010-01-28T16:00:00Z,2010,1,1,28
PINE,31.14,N,2010-01-28T17:00:00Z,2010,1,1,28
PINE,30.78,N,2010-01-28T18:00:00Z,2010,1,1,28
PINE,30.42,N,2010-01-28T19:00:00Z,2010,1,1,28
PINE,30.06,N,2010-01-28T20:00:00Z,2010,1,1,28
PINE,29.71,N,2010-01-28T21:00:00Z,2010,1,1,28
PINE,29.36,N,2010-01-28T22:00:00Z,2010,1,1,28
PINE,29.02,N,2010-01-28T23:00:00Z,2010,1,1,28
PINE,28.68,N,2010-01-29T00:00:00Z,2010,1,1,29
PINE,28.34,N,2010-01-29T01:00:00Z,2010,1,1,29
PINE,28.01,N,2010-01-29T02:00:00Z,2010,1,1,29
PINE,27.68,N,2010-01-29T03:00:00Z,2010,1,1,29
PINE,27.35,N,2010-01-29T04:00:00Z,2010,1,1,29
PINE,27.08,N,2010-01-29T05:00:00Z,2010,1,1,29
PINE,26.84,N,2010-01-29T06:00:00Z,2010,1,1,29
PINE,26.6,N,2010-01-29T07:00:00Z,2010,1,1,29
PINE,26.36,N,2010-01-29T08:00:00Z,2010,1,1,29
PINE,26.13,N,2010-01-29T09:00:00Z,2010,1,1,29
PINE,25.9,N,2010-01-29T10:00:00Z,2010,1,1,29
PINE,25.68,N,2010-01-29T11:00:00Z,2010,1,1,29
PINE,25.48,N,2010-01-29T12:00:00Z,2010,1,1,29
PINE,25.29,N,2010-01-29T13:00:00Z,2010,1,1,29
PINE,25.1,N,2010-01-29T14:00:00Z,2010,1,1,29
PINE,24.91,N,2010-01-29T15:00:00Z,2010,1,1,29
PINE,24.72,N,2010-01-29T16:00:00Z,2010,1,1,29
PINE,24.53,N,2010-01-29T17:00:00Z,2010,1,1,29
PINE,24.34,N,2010-01-29T18:00:00Z,2010,1,1,29
PINE,24.16,N,2010-01-29T19:00:00Z,2010,1,1,29
PINE,23.97,N,2010-01-29T20:00:00Z,2010,1,1,29
PINE,23.79,N,2010-01-29T21:00:00Z,2010,1,1,29
PINE,23.61,N,2010-01-29T22:00:00Z,2010,1,1,29
PINE,23.43,N,2010-01-29T23:00:00Z,2010,1,1,29
PINE,23.25,N,2010-01-30T00:00:00Z,2010,1,1,30
PINE,23.07,N,2010-01-30T01:00:00Z,2010,1,1,30
PINE,22.89,N,2010-01-30T02:00:00Z,2010,1,1,30
PINE,22.71,N,2010-01-30T03:00:00Z,2010,1,1,30
PINE,22.54,N,2010-01-30T04:00:00Z,2010,1,1,30
PINE,22.37,N,2010-01-30T05:00:00Z,2010,1,1,30
PINE,22.27,N,2010-01-30T06:00:00Z,2010,1,1,30
PINE,22.25,N,2010-01-30T07:00:00Z,2010,1,1,30
PINE,22.24,N,2010-01-30T08:00:00Z,2010,1,1,30
PINE,22.23,N,2010-01-30T09:00:00Z,2010,1,1,30
PINE,22.22,N,2010-01-30T10:00:00Z,2010,1,1,30
PINE,22.2,N,2010-01-30T11:00:00Z,2010,1,1,30
PINE,22.12,N,2010-01-30T12:00:00Z,2010,1,1,30
PINE,21.99,N,2010-01-30T13:00:00Z,2010,1,1,30
PINE,21.86,N,2010-01-30T14:00:00Z,2010,1,1,30
PINE,21.73,N,2010-01-30T15:00:00Z,2010,1,1,30
PINE,21.6,N,2010-01-30T16:00:00Z,2010,1,1,30
PINE,21.47,N,2010-01-30T17:00:00Z,2010,1,1,30
PINE,21.34,N,2010-01-30T18:00:00Z,2010,1,1,30
PINE,21.21,N,2010-01-30T19:00:00Z,2010,1,1,30
PINE,21.08,N,2010-01-30T20:00:00Z,2010,1,1,30
PINE,20.95,N,2010-01-30T21:00:00Z,2010,1,1,30
PINE,20.82,N,2010-01-30T22:00:00Z,2010,1,1,30
PINE,20.7,N,2010-01-30T23:00:00Z,2010,1,1,30
PINE,20.57,N,2010-01-31T00:00:00Z,2010,1,1,31
PINE,20.45,N,2010-01-31T01:00:00Z,2010,1,1,31
